machine_id,location_id,store_name,month,game_type,location_type,distance_from_hq_miles,days_active,avg_bet,payout_rate,total_in,total_out,total_net,number_of_services,machine_swapouts,monthly_revenue
M0036,L008,Silver Creek Gaming,2025-12-01,Life of Luxury,Bar,25.1,26,1.63,0.916,1200.0,1108.05,91.95,0,0,508.35
M0018,L001,Bayou Star Gaming,2025-11-01,Classic Reels,Restaurant,21.7,20,0.72,0.916,1200.0,1108.98,91.02,2,1,-900.0
M0086,L044,Town Center Game Hall,2025-10-01,Pot of Gold,Restaurant,76.3,26,1.52,0.911,1200.0,1083.76,116.24,1,0,-900.0
M0136,L015,Prairie View Gaming,2026-06-01,A-Liner,Restaurant,25.5,24,1.64,0.928,2206.89,2042.69,164.2,0,0,334.11
M0106,L006,Westfield Game Center,2026-02-01,Fire Link,Bar,42.2,25,1.81,0.932,1896.1,1768.76,127.34,1,0,-54.46
M0159,L008,Silver Creek Gaming,2025-02-01,Pot of Gold,Bar,81.2,20,1.24,0.947,1200.0,1131.57,68.43,0,0,-900.0
M0062,L012,Riverstone Game Center,2025-08-01,Life of Luxury,Restaurant,48.8,23,2.28,0.88,3272.36,2818.17,454.19,0,0,-218.02
M0051,L030,Crossroads Game Center,2026-06-01,Video Poker,Convenience Store,60.2,31,1.66,0.948,2471.49,2306.34,165.15,0,0,299.57
M0087,L041,Palms Gaming Center,2025-08-01,Life of Luxury,Convenience Store,41.0,20,1.14,0.957,1200.0,1151.71,48.29,1,0,-900.0
M0037,L013,Heritage Oaks Gaming,2025-04-01,Life of Luxury,Convenience Store,92.5,30,1.4,0.901,4363.47,3978.91,384.56,0,0,319.94
M0176,L031,Oak Ridge Gaming,2026-04-01,Life of Luxury,Restaurant,98.9,26,2.71,0.868,4064.24,3528.22,536.02,1,0,1049.21
M0034,L003,Lone Star Game Center,2025-12-01,Fire Link,Gaming Hall,68.6,27,2.02,0.875,2859.17,2596.63,262.54,0,0,563.44
M0087,L001,Bayou Star Gaming,2025-11-01,Classic Reels,Convenience Store,99.2,31,2.23,0.898,2960.49,2625.84,334.65,3,0,1112.27
M0094,L003,Lone Star Game Center,2025-08-01,Classic Reels,Gaming Hall,180.0,22,1.08,0.96,1200.0,1158.41,41.59,3,0,-821.12
M0011,L042,Market Square Gaming,2025-03-01,Fire Link,Bar,80.2,31,1.27,0.91,3831.67,3546.19,285.48,0,0,1036.39
M0085,L027,Northgate Gaming Hall,2025-07-01,Life of Luxury,Convenience Store,45.9,23,1.28,0.895,1344.92,1220.9,124.02,0,0,-537.63
M0082,L037,Fairway Gaming Hall,2025-08-01,Pot of Gold,Bar,61.2,24,1.75,0.893,2602.37,2344.37,258.0,0,0,-16.11
M0047,L001,Bayou Star Gaming,2026-05-01,Fire Link,Bar,106.1,25,1.55,0.877,1200.0,1067.81,132.19,0,0,-18.72
M0024,L002,Cypress Point Gaming,2025-06-01,Classic Reels,Truck Stop,34.2,27,1.38,0.932,1705.23,1590.41,114.82,0,0,498.13
M0009,L039,Crescent Bay Game Center,2025-03-01,Classic Reels,Restaurant,31.9,23,1.45,0.908,1209.18,1122.06,87.12,0,0,-217.82
M0002,L005,Gulf Coast Gaming,2025-08-01,Fire Link,Convenience Store,60.5,29,1.21,0.962,1200.0,1172.88,27.12,0,0,465.89
M0087,L007,Magnolia Gaming Hall,2026-06-01,A-Liner,Truck Stop,45.2,20,1.55,0.926,1341.92,1228.89,113.03,2,0,-581.62
M0017,L024,Metro Star Gaming,2025-09-01,Fire Link,Bar,21.5,27,2.26,0.931,4154.38,3883.76,270.62,0,0,321.57
M0173,L028,Southpoint Game Center,2025-07-01,A-Liner,Restaurant,53.8,27,0.82,0.904,1200.0,1062.52,137.48,0,0,42.43
M0045,L011,Sunset Bay Gaming,2026-01-01,Fire Link,Gaming Hall,121.0,26,1.84,0.883,1803.25,1625.2,178.05,1,0,-268.93
M0118,L021,Cedar Grove Gaming,2025-12-01,A-Liner,Gaming Hall,67.0,27,2.41,0.888,3188.4,2839.88,348.52,1,0,777.41
M0122,L031,Oak Ridge Gaming,2025-06-01,Fire Link,Bar,17.7,28,1.55,0.876,2003.3,1787.31,215.99,1,0,243.41
M0090,L020,Brazos Bend Gaming,2026-06-01,Video Poker,Gaming Hall,74.7,30,1.36,0.933,2521.49,2349.24,172.25,2,0,412.43
M0160,L018,Copper Creek Gaming,2025-11-01,Fire Link,Bar,38.3,22,2.16,0.9,2782.97,2442.68,340.29,3,1,-720.54
M0020,L004,Katy Oaks Gaming,2025-02-01,Pot of Gold,Gaming Hall,177.0,25,1.11,0.934,1499.25,1447.75,51.5,0,0,278.18
M0043,L021,Cedar Grove Gaming,2025-08-01,Life of Luxury,Convenience Store,70.6,26,1.64,0.913,1422.15,1300.66,121.49,3,0,-900.0
M0046,L037,Fairway Gaming Hall,2026-05-01,Fire Link,Gaming Hall,29.2,24,1.08,0.903,1845.69,1644.51,201.18,3,0,-138.22
M0025,L029,Meadowbrook Gaming,2025-08-01,Fire Link,Gaming Hall,78.7,31,0.62,0.881,2011.66,1799.93,211.73,0,0,174.01
M0054,L041,Palms Gaming Center,2025-11-01,A-Liner,Truck Stop,56.7,26,1.57,0.918,2190.97,2064.84,126.13,1,0,151.11
M0057,L006,Westfield Game Center,2025-12-01,Classic Reels,Convenience Store,113.3,27,0.96,0.905,1637.29,1477.77,159.52,0,0,29.16
M0138,L001,Bayou Star Gaming,2026-01-01,Life of Luxury,Truck Stop,31.8,22,1.64,0.933,3094.0,2883.02,210.98,0,0,-730.41
M0055,L025,Parkside Game Center,2026-04-01,A-Liner,Bar,70.5,24,2.26,0.892,4642.21,4154.11,488.1,1,0,269.52
M0158,L009,Pine Ridge Game Center,2025-03-01,Classic Reels,Gaming Hall,11.0,27,2.67,0.925,6699.33,6107.57,591.76,0,0,857.8
M0140,L027,Northgate Gaming Hall,2025-10-01,Fire Link,Convenience Store,,25,1.7,0.951,3822.98,3603.97,219.01,2,2,-833.25
M0163,L041,Palms Gaming Center,2025-10-01,Fire Link,Convenience Store,17.2,29,2.21,0.917,1793.01,1682.53,110.48,0,0,411.94
M0019,L016,Red Oak Game Center,2025-03-01,Pot of Gold,Gaming Hall,55.4,21,1.87,0.93,3345.38,3105.9,239.48,0,0,-120.8
M0178,L025,Parkside Game Center,2026-01-01,Fire Link,Truck Stop,64.6,21,1.44,0.924,3051.98,2789.36,262.62,0,0,322.62
M0111,L031,Oak Ridge Gaming,2025-03-01,Classic Reels,Convenience Store,68.6,24,0.59,0.957,1200.0,1141.89,58.11,0,0,-334.02
M0177,L007,Magnolia Gaming Hall,2025-09-01,Video Poker,Restaurant,31.8,23,2.54,0.919,1717.21,1600.22,116.99,1,0,127.83
M0064,L041,Palms Gaming Center,2025-06-01,A-Liner,Bar,53.3,29,1.07,0.927,1851.19,1672.16,179.03,0,0,456.65
M0172,L010,Bluebonnet Gaming,2025-03-01,Life of Luxury,Convenience Store,104.0,30,2.41,0.909,3023.23,2757.35,265.88,1,1,671.28
M0106,L037,Fairway Gaming Hall,2026-03-01,A-Liner,Gaming Hall,145.4,25,1.95,0.891,5944.59,5472.27,472.32,0,0,166.0
M0013,L030,Crossroads Game Center,2025-05-01,Classic Reels,Truck Stop,54.7,26,1.11,0.88,1200.0,1085.25,114.75,0,1,-495.94
M0074,L007,Magnolia Gaming Hall,2025-05-01,Life of Luxury,Bar,105.9,23,1.82,0.942,1496.05,1419.57,76.48,0,0,-734.39
M0025,L033,Spring Creek Gaming,2026-04-01,Classic Reels,Gaming Hall,23.2,26,2.82,0.885,1736.45,1564.19,172.26,0,0,230.45
M0170,L009,Pine Ridge Game Center,2026-04-01,Pot of Gold,Gaming Hall,35.9,28,2.49,0.929,4784.58,4519.91,264.67,3,1,-508.03
M0055,L027,Northgate Gaming Hall,2025-01-01,Pot of Gold,Convenience Store,59.1,28,1.37,0.92,4348.01,3993.6,354.41,0,0,1146.08
M0041,L044,Town Center Game Hall,2025-06-01,Pot of Gold,Truck Stop,45.5,31,1.26,0.933,2135.23,2015.87,119.36,1,0,144.51
M0100,L043,Victory Lane Gaming,2026-01-01,Pot of Gold,Truck Stop,41.9,26,1.71,0.897,2587.2,2376.25,210.95,0,0,6.34
M0077,L040,Eagle Ridge Gaming,2026-03-01,Video Poker,Restaurant,98.6,24,1.56,0.89,1942.15,1699.06,243.09,0,0,214.69
M0018,L023,Willow Creek Gaming,2026-06-01,Fire Link,Truck Stop,20.0,20,2.31,0.919,2626.68,2432.1,194.58,1,0,97.99
M0147,L026,Stonebridge Gaming,2025-10-01,Life of Luxury,Restaurant,21.8,28,2.06,0.903,2963.69,2689.07,274.62,0,0,829.89
M0153,L014,Clearwater Gaming Hall,2025-01-01,Fire Link,Bar,14.7,29,0.72,0.879,1395.19,1228.1,167.09,0,0,1020.64
M0134,L042,Market Square Gaming,2026-04-01,Fire Link,Convenience Store,60.4,26,1.9,0.958,1577.46,1511.48,65.98,0,0,41.06
M0112,L022,Horizon Game Center,2025-03-01,Life of Luxury,Gaming Hall,38.3,31,1.55,0.89,2813.53,2511.86,301.67,0,0,819.85
M0073,L035,Woodland Star Gaming,2025-03-01,Pot of Gold,Gaming Hall,92.1,23,1.67,0.885,3407.83,3028.83,379.0,1,1,472.41
M0098,L017,Grand Parkway Gaming,2026-01-01,A-Liner,Bar,56.7,20,1.79,0.904,2399.92,2201.74,198.18,1,1,-135.32
M0094,L034,Highland Park Gaming,2025-11-01,Pot of Gold,Gaming Hall,31.1,27,2.31,0.941,7029.85,6655.29,374.56,0,0,799.29
M0030,L011,Sunset Bay Gaming,2025-02-01,Classic Reels,Truck Stop,27.3,21,2.19,0.856,2368.04,2021.99,346.05,2,1,-214.08
M0015,L034,Highland Park Gaming,2025-04-01,Life of Luxury,Truck Stop,3.5,21,1.24,0.939,1598.52,1484.9,113.62,2,0,-167.02
M0046,L003,Lone Star Game Center,2025-11-01,Classic Reels,Bar,43.4,28,1.62,0.887,2636.5,2323.63,312.87,0,0,-19.71
M0082,L005,Gulf Coast Gaming,2025-05-01,Classic Reels,Restaurant,17.5,25,1.4,0.917,1200.0,1104.16,95.84,0,0,12.05
M0029,L016,Red Oak Game Center,2026-01-01,Pot of Gold,Bar,100.1,27,0.72,0.893,1200.0,1061.43,138.57,1,1,369.83
M0020,L022,Horizon Game Center,2025-08-01,Pot of Gold,Gaming Hall,36.8,28,1.59,0.96,2721.0,2643.04,77.96,2,0,407.35
M0154,L033,Spring Creek Gaming,2025-11-01,Video Poker,Bar,12.3,24,2.66,0.913,1712.13,1572.01,140.12,0,0,-15.39
M0068,L017,Grand Parkway Gaming,2025-09-01,Fire Link,Gaming Hall,113.8,27,0.71,0.892,1579.71,1430.78,148.93,1,1,409.75
M0106,L001,Bayou Star Gaming,2025-07-01,A-Liner,Bar,43.9,26,1.64,0.902,3010.47,2692.37,318.1,0,0,448.04
M0095,L015,Prairie View Gaming,2025-07-01,Pot of Gold,Gaming Hall,74.4,26,1.62,0.912,2001.57,1805.47,196.1,0,0,554.98
M0133,L020,Brazos Bend Gaming,2026-01-01,Life of Luxury,Gaming Hall,31.5,28,1.81,0.914,3725.8,3456.17,269.63,1,0,588.38
M0134,L025,Parkside Game Center,2025-10-01,Fire Link,Gaming Hall,116.4,24,1.12,0.921,1418.76,1308.89,109.87,1,0,-7.75
M0054,L029,Meadowbrook Gaming,2025-11-01,Video Poker,Truck Stop,24.3,26,0.87,0.91,1200.0,1089.08,110.92,3,0,13.96
M0153,L012,Riverstone Game Center,2025-11-01,Life of Luxury,Gaming Hall,38.3,27,0.89,0.876,3546.04,3136.06,409.98,0,0,1162.98
M0067,L028,Southpoint Game Center,2025-04-01,Classic Reels,Bar,8.5,21,2.38,0.901,1367.39,1242.87,124.52,3,0,-112.92
M0151,L029,Meadowbrook Gaming,2026-05-01,A-Liner,Convenience Store,114.5,22,1.11,0.925,1200.0,1091.92,108.08,0,0,-587.76
M0073,L035,Woodland Star Gaming,2025-11-01,Pot of Gold,Bar,28.3,21,1.38,0.893,1672.5,1521.33,151.17,0,1,-422.48
M0020,L024,Metro Star Gaming,2026-01-01,Life of Luxury,Bar,61.5,22,2.81,0.927,3452.11,3183.1,269.01,1,0,292.95
M0137,L037,Fairway Gaming Hall,2026-04-01,Life of Luxury,Gaming Hall,67.9,25,1.25,0.911,2538.48,2364.34,174.14,1,0,-67.69
M0006,L010,Bluebonnet Gaming,2026-05-01,Fire Link,Convenience Store,102.2,31,1.84,0.905,6194.97,5507.31,687.66,0,0,548.72
M0140,L033,Spring Creek Gaming,2026-01-01,A-Liner,Convenience Store,58.2,31,2.24,0.94,1819.14,1716.92,102.22,0,0,149.77
M0008,L003,Lone Star Game Center,2026-03-01,Fire Link,Convenience Store,45.9,29,2.21,0.867,2295.65,1985.22,310.43,0,1,-18.81
M0038,L005,Gulf Coast Gaming,2025-09-01,Life of Luxury,Convenience Store,95.2,26,0.92,0.893,1934.14,1681.34,252.8,0,0,-22.45
M0109,L039,Crescent Bay Game Center,2026-02-01,A-Liner,Bar,67.1,22,1.26,0.941,1866.71,1771.32,95.39,2,0,-868.81
M0170,L022,Horizon Game Center,2025-06-01,A-Liner,Bar,40.6,24,1.82,0.956,2770.77,2584.89,185.88,0,0,419.32
M0074,L028,Southpoint Game Center,2026-01-01,Fire Link,Gaming Hall,118.0,29,2.71,0.967,4218.72,4064.74,153.98,1,0,149.52
M0022,L028,Southpoint Game Center,2025-02-01,A-Liner,Bar,70.8,30,1.23,0.911,2692.7,2488.73,203.97,1,0,957.19
M0042,L032,Bay Area Game Center,2026-05-01,Life of Luxury,Gaming Hall,16.1,31,1.38,0.921,3684.28,3369.79,314.49,1,0,286.63
M0162,L012,Riverstone Game Center,2025-05-01,A-Liner,Bar,132.3,24,1.88,0.93,2201.25,2023.29,177.96,2,0,-553.56
M0131,L009,Pine Ridge Game Center,2025-12-01,Fire Link,Convenience Store,30.9,25,1.99,0.942,1777.04,1691.04,86.0,0,0,79.2
M0019,L002,Cypress Point Gaming,2025-01-01,Fire Link,Gaming Hall,101.9,26,2.02,0.918,3803.81,3480.51,323.3,0,0,664.33
M0070,L039,Crescent Bay Game Center,2025-03-01,Pot of Gold,Gaming Hall,12.5,20,1.18,0.933,3092.01,2869.82,222.19,0,0,269.24
M0048,L011,Sunset Bay Gaming,2026-06-01,A-Liner,Convenience Store,94.8,21,1.36,0.921,1200.0,1123.56,76.44,1,0,-863.8
M0033,L026,Stonebridge Gaming,2026-04-01,A-Liner,Bar,17.0,20,1.77,0.923,1200.0,1090.79,109.21,0,0,12.45
M0153,L021,Cedar Grove Gaming,2025-05-01,Life of Luxury,Restaurant,57.1,28,2.34,0.887,2195.77,1935.54,260.23,0,0,-296.34
M0112,L008,Silver Creek Gaming,2025-03-01,Classic Reels,Truck Stop,69.4,22,1.52,0.902,1249.2,1139.77,109.43,2,1,-513.6
M0033,L019,Lakeview Game Center,2026-03-01,Classic Reels,Truck Stop,41.3,28,1.64,0.897,2033.04,1793.58,239.46,1,0,-236.82
M0118,L004,Katy Oaks Gaming,2026-06-01,Pot of Gold,Bar,50.1,24,1.09,0.88,2078.82,1873.65,205.17,1,0,81.02
M0075,L008,Silver Creek Gaming,2025-04-01,A-Liner,Gaming Hall,20.6,29,2.67,0.869,5203.45,4508.26,695.19,0,0,1455.42
M0012,L007,Magnolia Gaming Hall,2025-12-01,Fire Link,Convenience Store,88.2,21,1.73,0.899,1713.03,1557.99,155.04,3,1,-692.83
M0081,L038,Liberty Point Gaming,2025-06-01,Video Poker,Convenience Store,59.3,23,2.24,0.903,2191.44,2001.81,189.63,1,1,-900.0
M0034,L026,Stonebridge Gaming,2026-02-01,Life of Luxury,Convenience Store,24.1,22,1.67,0.913,1945.16,1772.38,172.78,1,0,-490.86
M0045,L042,Market Square Gaming,2025-08-01,Life of Luxury,Bar,60.9,25,1.7,0.924,1200.0,1101.9,98.1,1,0,175.03
M0159,L020,Brazos Bend Gaming,2025-03-01,Fire Link,Gaming Hall,62.3,26,0.82,0.915,2338.14,2138.19,199.95,0,0,550.81
M0128,L010,Bluebonnet Gaming,2025-06-01,Life of Luxury,Gaming Hall,51.9,22,0.47,0.904,1200.0,1095.06,104.94,0,0,-89.73
M0025,L028,Southpoint Game Center,2025-10-01,A-Liner,Gaming Hall,3.6,28,2.34,0.887,2983.77,2611.28,372.49,0,0,-233.74
M0154,L042,Market Square Gaming,2026-03-01,Fire Link,Gaming Hall,36.8,31,1.69,0.932,4195.59,3849.71,345.88,2,1,853.42
M0104,L024,Metro Star Gaming,2025-01-01,Life of Luxury,Truck Stop,87.3,20,1.76,0.907,1795.13,1660.15,134.98,2,0,-175.41
M0158,L001,Bayou Star Gaming,2026-06-01,Fire Link,Gaming Hall,72.1,21,0.96,0.899,1719.46,1530.63,188.83,0,0,-155.6
M0135,L014,Clearwater Gaming Hall,2025-12-01,Video Poker,Convenience Store,70.6,31,1.15,0.905,1430.78,1300.94,129.84,0,0,632.76
M0062,L042,Market Square Gaming,2026-04-01,Classic Reels,Truck Stop,59.0,27,2.23,0.892,2369.85,2108.16,261.69,1,0,407.45
M0097,L024,Metro Star Gaming,2026-05-01,Fire Link,Bar,,31,2.61,0.897,8813.57,7889.08,924.49,1,0,1826.69
M0096,L043,Victory Lane Gaming,2025-03-01,Life of Luxury,Convenience Store,30.7,28,1.31,0.896,2013.48,1838.64,174.84,1,0,376.68
M0130,L023,Willow Creek Gaming,2025-02-01,Pot of Gold,Restaurant,25.5,28,2.02,0.903,2990.48,2697.35,293.13,1,0,309.12
M0045,L001,Bayou Star Gaming,2026-02-01,Video Poker,Bar,154.4,21,1.75,0.926,2296.85,2117.05,179.8,2,0,-585.0
M0060,L040,Eagle Ridge Gaming,2025-04-01,Classic Reels,Bar,28.1,26,1.58,0.92,1276.95,1170.66,106.29,1,0,1.55
M0045,L035,Woodland Star Gaming,2025-03-01,A-Liner,Restaurant,15.5,24,2.67,0.949,6477.41,6107.93,369.48,0,0,224.18
M0054,L033,Spring Creek Gaming,2025-09-01,Video Poker,Restaurant,40.7,30,1.4,0.94,1200.0,1118.35,81.65,1,0,-407.34
M0030,L044,Town Center Game Hall,2026-05-01,Pot of Gold,Restaurant,53.3,20,2.33,0.959,2271.6,2164.85,106.75,2,1,-803.09
M0007,L009,Pine Ridge Game Center,2026-03-01,A-Liner,Truck Stop,94.7,20,1.86,0.924,1565.97,1478.21,87.76,1,0,-173.67
M0170,L041,Palms Gaming Center,2025-10-01,Life of Luxury,Bar,36.9,26,1.64,0.924,1845.2,1720.72,124.48,0,0,588.05
M0014,L011,Sunset Bay Gaming,2025-04-01,Pot of Gold,Restaurant,36.6,31,2.4,0.898,2841.54,2539.93,301.61,0,0,1175.03
M0160,L044,Town Center Game Hall,2025-07-01,Fire Link,Convenience Store,49.7,31,1.81,0.931,1849.54,1743.71,105.83,0,0,584.96
M0001,L009,Pine Ridge Game Center,2026-01-01,Fire Link,Convenience Store,32.0,27,1.6,0.894,3307.8,2894.17,413.63,0,0,598.37
M0140,L025,Parkside Game Center,2025-03-01,Video Poker,Restaurant,12.7,25,2.41,0.873,1469.52,1307.15,162.37,1,0,475.69
M0060,L036,Greenfield Game Center,2025-10-01,Life of Luxury,Restaurant,16.7,23,2.34,0.948,3606.4,3474.92,131.48,0,0,254.87
M0094,L004,Katy Oaks Gaming,2025-01-01,Classic Reels,Truck Stop,112.1,31,2.31,0.879,4218.61,3821.37,397.24,2,1,820.9
M0051,L004,Katy Oaks Gaming,2025-06-01,Classic Reels,Bar,81.3,22,0.25,0.921,1200.0,1119.77,80.23,0,0,-640.14
M0089,L039,Crescent Bay Game Center,2025-05-01,A-Liner,Convenience Store,48.4,21,1.89,0.888,1826.11,1631.17,194.94,2,1,-900.0
M0082,L003,Lone Star Game Center,2026-01-01,Video Poker,Gaming Hall,72.0,26,1.77,0.938,2445.22,2331.5,113.72,0,0,-25.56
M0096,L028,Southpoint Game Center,2026-05-01,Fire Link,Convenience Store,,24,1.63,0.942,1200.0,1121.39,78.61,0,1,-842.85
M0071,L043,Victory Lane Gaming,2025-03-01,Fire Link,Restaurant,29.3,25,1.99,0.923,1550.46,1423.72,126.74,1,0,-592.15
M0097,L028,Southpoint Game Center,2026-03-01,Pot of Gold,Restaurant,20.4,30,1.79,0.941,3305.13,3107.58,197.55,0,0,848.29
M0149,L022,Horizon Game Center,2025-12-01,Life of Luxury,Bar,104.5,23,2.02,0.91,2996.43,2775.97,220.46,2,0,-267.98
M0079,L019,Lakeview Game Center,2026-06-01,Video Poker,Bar,5.0,30,1.5,0.966,2317.16,2214.58,102.58,0,0,666.4
M0066,L029,Meadowbrook Gaming,2026-05-01,Fire Link,Bar,72.8,22,2.47,0.929,2592.18,2378.21,213.97,1,0,-152.03
M0024,L026,Stonebridge Gaming,2025-02-01,Life of Luxury,Gaming Hall,56.5,23,2.08,0.887,2687.5,2391.44,296.06,1,0,-694.29
M0065,L023,Willow Creek Gaming,2026-02-01,Life of Luxury,Gaming Hall,97.6,20,1.95,0.912,2067.23,1903.11,164.12,0,0,-613.49
M0023,L007,Magnolia Gaming Hall,2025-11-01,Fire Link,Truck Stop,74.7,28,1.92,0.906,1516.02,1360.72,155.3,0,0,246.73
M0033,L030,Crossroads Game Center,2025-03-01,Classic Reels,Bar,71.7,30,2.29,0.904,2969.31,2708.14,261.17,0,1,299.91
M0172,L034,Highland Park Gaming,2025-05-01,Life of Luxury,Truck Stop,22.3,30,2.21,0.869,4372.34,3871.36,500.98,0,0,329.61
M0017,L032,Bay Area Game Center,2026-05-01,Classic Reels,Gaming Hall,85.2,22,1.59,0.92,1857.87,1736.0,121.87,2,0,-900.0
M0087,L004,Katy Oaks Gaming,2025-10-01,A-Liner,Restaurant,66.6,29,2.19,0.875,5392.28,4741.11,651.17,2,1,64.32
M0151,L032,Bay Area Game Center,2025-07-01,Classic Reels,Convenience Store,25.0,21,1.75,0.847,1200.0,1015.1,184.9,0,0,162.4
M0172,L033,Spring Creek Gaming,2025-06-01,Life of Luxury,Restaurant,56.9,27,2.7,0.901,2408.36,2220.09,188.27,0,0,374.42
M0027,L009,Pine Ridge Game Center,2026-04-01,A-Liner,Convenience Store,18.3,28,2.25,0.891,2440.98,2175.36,265.62,2,0,649.48
M0030,L039,Crescent Bay Game Center,2025-06-01,Pot of Gold,Restaurant,43.5,21,1.31,0.888,1418.49,1275.63,142.86,0,0,-351.61
M0068,L024,Metro Star Gaming,2025-03-01,Fire Link,Truck Stop,180.0,21,2.93,0.832,1623.77,1389.13,234.64,2,1,-900.0
M0100,L022,Horizon Game Center,2025-11-01,Classic Reels,Convenience Store,21.3,20,0.49,0.889,1200.0,1078.83,121.17,0,0,-234.42
M0173,L033,Spring Creek Gaming,2026-06-01,A-Liner,Gaming Hall,12.5,28,2.0,0.906,3433.8,3069.94,363.86,0,0,558.67
M0038,L023,Willow Creek Gaming,2025-04-01,Life of Luxury,Gaming Hall,16.9,27,1.27,0.894,1200.0,1054.96,145.04,2,1,-490.82
M0030,L025,Parkside Game Center,2025-05-01,Classic Reels,Restaurant,43.0,21,2.69,0.92,1995.62,1828.84,166.78,2,1,-900.0
M0046,L015,Prairie View Gaming,2025-09-01,Pot of Gold,Bar,78.5,26,1.79,0.945,1729.83,1649.42,80.41,1,0,-327.1
M0158,L042,Market Square Gaming,2025-04-01,A-Liner,Convenience Store,50.8,29,1.21,0.923,1200.0,1114.0,86.0,0,0,698.47
M0006,L044,Town Center Game Hall,2025-12-01,Video Poker,Convenience Store,14.4,22,1.5,0.936,1200.0,1154.98,45.02,0,1,-82.11
M0069,L006,Westfield Game Center,2025-05-01,Fire Link,Bar,77.8,27,1.26,0.938,2296.76,2166.35,130.41,1,0,-228.6
M0022,L033,Spring Creek Gaming,2025-03-01,Classic Reels,Restaurant,7.4,23,1.48,0.885,2697.1,2376.34,320.76,0,0,-666.02
M0029,L002,Cypress Point Gaming,2025-05-01,A-Liner,Restaurant,16.0,23,1.47,0.921,1503.44,1364.22,139.22,1,1,-167.76
M0166,L017,Grand Parkway Gaming,2026-05-01,Classic Reels,Restaurant,30.9,24,1.24,0.935,1200.0,1139.0,61.0,0,0,-104.58
M0001,L044,Town Center Game Hall,2026-05-01,A-Liner,Restaurant,102.1,24,1.8,0.899,1938.05,1742.17,195.88,1,0,-798.59
M0058,L008,Silver Creek Gaming,2025-10-01,A-Liner,Truck Stop,52.4,25,1.87,0.89,2047.21,1785.02,262.19,0,0,-900.0
M0165,L017,Grand Parkway Gaming,2025-08-01,Life of Luxury,Convenience Store,53.9,22,1.1,0.923,1200.0,1107.92,92.08,1,1,-900.0
M0110,L010,Bluebonnet Gaming,2026-03-01,Classic Reels,Truck Stop,14.6,24,0.74,0.873,1200.0,1033.26,166.74,0,0,-179.51
M0013,L033,Spring Creek Gaming,2025-04-01,Life of Luxury,Gaming Hall,33.5,27,1.82,0.883,4373.7,3839.64,534.06,0,0,249.8
M0084,L021,Cedar Grove Gaming,2025-12-01,Video Poker,Convenience Store,92.2,24,1.94,0.893,1318.87,1177.85,141.02,0,0,155.27
M0175,L027,Northgate Gaming Hall,2026-01-01,Life of Luxury,Restaurant,63.6,27,2.05,0.921,1200.0,1092.17,107.83,0,0,-155.87
M0073,L043,Victory Lane Gaming,2026-01-01,Life of Luxury,Bar,79.8,21,1.95,0.915,1200.0,1090.98,109.02,0,0,-391.22
M0096,L024,Metro Star Gaming,2025-04-01,Classic Reels,Gaming Hall,48.2,21,2.51,0.936,2042.44,1893.49,148.95,0,0,707.5
M0096,L034,Highland Park Gaming,2026-01-01,Life of Luxury,Convenience Store,92.9,30,2.2,0.887,2499.15,2195.23,303.92,0,1,311.37
M0119,L005,Gulf Coast Gaming,2025-12-01,Fire Link,Bar,14.6,25,3.12,0.886,3526.89,3082.16,444.73,1,0,256.99
M0034,L010,Bluebonnet Gaming,2026-04-01,Classic Reels,Truck Stop,42.2,27,3.36,0.923,3014.3,2764.74,249.56,0,0,288.6
M0152,L043,Victory Lane Gaming,2025-04-01,Pot of Gold,Bar,70.5,28,0.68,0.89,1279.06,1124.63,154.43,1,1,179.09
M0178,L039,Crescent Bay Game Center,2025-12-01,Pot of Gold,Gaming Hall,10.2,21,0.44,0.895,1200.0,1082.45,117.55,0,0,0.49
M0026,L030,Crossroads Game Center,2026-03-01,Fire Link,Convenience Store,2.4,31,1.65,0.864,2560.1,2218.1,342.0,1,1,54.98
M0148,L018,Copper Creek Gaming,2025-06-01,Life of Luxury,Bar,154.4,25,1.93,0.917,3410.23,3176.07,234.16,1,1,-621.03
M0148,L009,Pine Ridge Game Center,2026-02-01,Life of Luxury,Gaming Hall,52.9,30,1.61,0.949,2220.77,2157.79,62.98,1,0,83.93
M0134,L039,Crescent Bay Game Center,2025-02-01,Pot of Gold,Convenience Store,9.1,25,2.04,0.884,1363.99,1216.85,147.14,0,0,11.31
M0067,L036,Greenfield Game Center,2026-01-01,Fire Link,Convenience Store,51.9,24,1.5,0.936,1320.98,1243.56,77.42,1,1,222.18
M0085,L011,Sunset Bay Gaming,2025-11-01,Life of Luxury,Gaming Hall,16.3,27,1.27,0.909,1621.3,1488.17,133.13,0,0,601.62
M0152,L027,Northgate Gaming Hall,2025-04-01,Pot of Gold,Convenience Store,22.3,22,1.35,0.866,1200.0,1045.92,154.08,0,0,-220.79
M0028,L028,Southpoint Game Center,2025-02-01,A-Liner,Convenience Store,104.4,27,1.54,0.888,1203.33,1069.28,134.05,0,0,639.82
M0150,L022,Horizon Game Center,2026-02-01,A-Liner,Restaurant,31.5,31,2.11,0.886,4173.68,3696.41,477.27,1,0,913.83
M0166,L042,Market Square Gaming,2025-05-01,Pot of Gold,Bar,31.3,27,1.38,0.902,2766.75,2461.69,305.06,0,0,-203.0
